transaction_id,transaction_date,transaction_amount,transaction_type,transaction_duration,login_attempts,previous_transaction_date,previous_transaction_date_raw,location_device,device_id,ip_address,channel,location,customer_id,first_name,surname,dt_customer,account_id,account_type,currency,account_created_date,sender_account,sender_country,sender_region,receiver_country,receiver_region
TX000254,2023-08-30 16:11:47,218.96,Debit,13,1,2023-07-10 17:25:41,2024-11-04 08:10:35,Seattle,D000556,52.196.112.199,ATM,Narva,C5465,David,Hsu,2013-06-08,EE542089226454615985,BUSINESS,EUR,2013-06-08,EE334797360581294418,Japan,Asia,Estonia,Europe
TX000346,2023-09-20 17:25:26,26.55,Debit,228,1,2023-08-30 16:11:47,2024-11-04 08:07:23,Houston,D000112,91.204.200.167,ATM,Tartu,C5465,David,Hsu,2013-06-08,EE542089226454615985,BUSINESS,EUR,2013-06-08,EE962434960419601829,South Africa,Africa,Estonia,Europe
TX000477,2023-10-16 16:55:44,53.81,Credit,37,2,2023-09-20 17:25:26,2024-11-04 08:12:05,Raleigh,D000663,34.86.220.205,ATM,Tallinn,C5465,David,Hsu,2013-06-08,EE542089226454615985,BUSINESS,EUR,2013-06-08,CA49901282765477667679,Estonia,Europe,Estonia,Europe
TX000154,2023-11-03 16:45:52,496.03,Debit,265,1,2023-10-16 16:55:44,2024-11-04 08:09:41,San Francisco,D000070,210.160.90.52,BRANCH,Tallinn,C5465,David,Hsu,2013-06-08,EE542089226454615985,BUSINESS,EUR,2013-06-08,EE611365355629070127,Myanmar,Asia,Estonia,Europe
TX002091,2023-11-27 17:19:31,258.21,Debit,225,1,2023-11-03 16:45:52,2024-11-04 08:10:11,San Antonio,D000530,68.254.244.208,INTERNET BANKING,San Francisco,C5465,David,Hsu,2013-06-08,EE542089226454615985,BUSINESS,EUR,2013-06-08,EE789838140565917053,Denmark,Europe,Estonia,Europe
TX000708,2023-12-11 16:47:05,210.45,Debit,146,1,2023-11-27 17:19:31,2024-11-04 08:06:24,Las Vegas,D000547,144.91.150.133,ATM,Mexico City,C5465,David,Hsu,2013-06-08,EE542089226454615985,BUSINESS,EUR,2013-06-08,EE281125235494800466,Myanmar,Asia,Estonia,Europe
TX002344,2023-03-10 16:28:07,27.61,Credit,26,1,2013-03-26 00:00:00,2024-11-04 08:09:16,Fort Worth,D000463,116.43.88.219,ATM,Viljandi,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,EE902834342169322437,Germany,Europe,Estonia,Europe
TX002167,2023-03-23 17:26:31,222.96,Credit,150,1,2023-03-10 16:28:07,2024-11-04 08:12:21,Fresno,D000328,203.245.215.62,ATM,Sillamäe,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,EE753135455302083983,Japan,Asia,Estonia,Europe
TX001887,2023-04-10 17:48:18,72.5,Debit,30,1,2023-03-23 17:26:31,2024-11-04 08:11:48,Fort Worth,D000431,201.113.165.203,ATM,Rakvere,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,EE455964173591484830,South Korea,Asia,Estonia,Europe
TX000884,2023-05-10 16:27:51,183.32,Debit,74,1,2023-04-10 17:48:18,2024-11-04 08:09:31,Raleigh,D000450,162.207.77.170,ATM,Yangon,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,EE883573557380667475,Mexico,America,Estonia,Europe
TX001080,2023-06-19 16:20:40,590.26,Credit,48,1,2023-05-10 16:27:51,2024-11-04 08:08:42,Austin,D000519,168.55.35.243,BRANCH,Viljandi,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,CA79488724235638924892,South Africa,Africa,Estonia,Europe
TX000262,2023-08-14 18:13:38,23.3,Debit,161,1,2023-06-19 16:20:40,2024-11-04 08:08:06,Los Angeles,D000385,111.226.226.202,ATM,Rakvere,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,NG70858964283909844931,Italy,Europe,Estonia,Europe
TX002226,2023-11-28 16:45:08,57.91,Credit,97,1,2023-08-14 18:13:38,2024-11-04 08:07:03,Sacramento,D000391,73.156.208.26,BRANCH,Rakvere,C5577,Amanda,Iroawuchi,2013-03-26,EE253525885883322271,SAVINGS,USD,2013-03-26,EE315248236119418082,Norway,Europe,Estonia,Europe
TX000677,2023-03-20 16:28:17,432.1,Debit,240,1,2013-05-28 00:00:00,2024-11-04 08:10:16,San Francisco,D000264,182.84.41.229,ATM,Narva,C5583,Susan,Buccho,2013-05-28,EE354649083211692920,SAVINGS,USD,2013-05-28,EE486271348262302816,Australia,Oceania,Estonia,Europe
TX001693,2023-07-17 17:15:21,25.77,Credit,277,1,2023-03-20 16:28:17,2024-11-04 08:10:33,San Diego,D000026,120.16.186.17,INTERNET BANKING,Tartu,C5583,Susan,Buccho,2013-05-28,EE354649083211692920,SAVINGS,USD,2013-05-28,EE694900750300606775,Mexico,America,Estonia,Europe
TX000344,2023-09-22 16:42:15,703.89,Debit,62,1,2023-07-17 17:15:21,2024-11-04 08:06:44,San Antonio,D000473,48.19.99.211,INTERNET BANKING,Tallinn,C5583,Susan,Buccho,2013-05-28,EE354649083211692920,SAVINGS,USD,2013-05-28,EE389914884899905244,USA,America,Estonia,Europe
TX001260,2023-11-22 16:59:09,54.5,Credit,147,1,2023-09-22 16:42:15,2024-11-04 08:08:27,Philadelphia,D000050,61.95.76.233,BRANCH,Paris,C5583,Susan,Buccho,2013-05-28,EE354649083211692920,SAVINGS,USD,2013-05-28,EE296285437151503865,Poland,Europe,Estonia,Europe
TX000378,2023-12-25 17:53:56,94.3,Debit,57,1,2023-11-22 16:59:09,2024-11-04 08:08:14,Phoenix,D000446,198.39.35.23,BRANCH,Pärnu,C5583,Susan,Buccho,2013-05-28,EE354649083211692920,SAVINGS,USD,2013-05-28,EE851461055533280441,Czech Republic,Europe,Estonia,Europe
TX000828,2023-10-10 18:12:07,108.96,Debit,247,1,2014-05-12 00:00:00,2024-11-04 08:06:40,Milwaukee,D000240,49.31.186.82,ATM,Rakvere,C5586,Briana,Wilkes,2014-05-12,EE638601429280658148,CURRENT,USD,2014-05-12,EE376992019662038642,Qatar,Asia,Estonia,Europe
TX001623,2023-01-02 16:01:26,154.21,Debit,75,1,2014-05-12 00:00:00,2024-11-04 08:10:33,Miami,D000549,190.251.45.32,INTERNET BANKING,Sillamäe,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE205177509838591545,United Arab Emirate,Asia,Estonia,Europe
TX000287,2023-01-19 16:14:12,35.99,Debit,129,1,2023-01-02 16:01:26,2024-11-04 08:09:17,Miami,D000270,162.207.77.170,BRANCH,Pärnu,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,ZA73737958200704605330,Finland,Europe,Estonia,Europe
TX000155,2023-02-15 16:41:11,376.26,Debit,245,1,2023-01-19 16:14:12,2024-11-04 08:09:58,Tucson,D000481,82.88.241.226,ATM,Berlin,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE133798011823989496,Estonia,Europe,Estonia,Europe
TX001738,2023-02-22 16:42:17,540.4,Debit,272,1,2023-02-15 16:41:11,2024-11-04 08:06:52,Houston,D000414,166.79.195.157,BRANCH,Narva,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE809689534340451186,Saudi Arabia,Asia,Estonia,Europe
TX000368,2023-03-13 16:25:34,43.85,Debit,122,1,2023-02-22 16:42:17,2024-11-04 08:07:18,Fresno,D000092,117.67.192.211,ATM,Warsaw,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,NG98720210345152007197,United Arab Emirate,Asia,Estonia,Europe
TX002025,2023-04-05 17:20:36,130.54,Debit,94,1,2023-03-13 16:25:34,2024-11-04 08:09:50,Atlanta,D000544,173.135.78.201,ATM,Toronto,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE497573878969254085,Finland,Europe,Estonia,Europe
TX001206,2023-05-04 16:37:01,32.91,Debit,255,1,2023-04-05 17:20:36,2024-11-04 08:06:44,Fort Worth,D000471,54.252.249.33,INTERNET BANKING,Stockholm,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE656989987555227234,Poland,Europe,Estonia,Europe
TX000331,2023-06-19 16:36:25,182.19,Debit,53,1,2023-05-04 16:37:01,2024-11-04 08:06:27,Mesa,D000101,157.130.28.27,BRANCH,Narva,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE883538146563320674,Saudi Arabia,Asia,Estonia,Europe
TX001731,2023-12-29 17:55:30,346.12,Debit,12,1,2023-06-19 16:36:25,2024-11-04 08:11:00,San Francisco,D000150,92.180.81.50,BRANCH,Viljandi,C5600,Ashley,Watkins,2014-05-12,EE343819791101574935,CURRENT,USD,2014-05-12,EE651202701609457401,Norway,Europe,Estonia,Europe
TX000853,2023-06-22 16:08:43,259.9,Debit,100,1,2014-04-20 00:00:00,2024-11-04 08:07:29,Oklahoma City,D000551,14.200.197.126,INTERNET BANKING,Viljandi,C5615,Robert,Wofford,2014-04-20,EE975391756046493259,CURRENT,USD,2014-04-20,EE935385515682374367,USA,America,Estonia,Europe
TX001147,2023-07-04 16:30:15,958.9,Debit,135,1,2023-06-22 16:08:43,2024-11-04 08:06:56,Memphis,D000183,160.212.125.105,BRANCH,Viljandi,C5615,Robert,Wofford,2014-04-20,EE975391756046493259,CURRENT,USD,2014-04-20,EE612594266555143387,Japan,Asia,Estonia,Europe
TX001461,2023-11-17 16:50:08,377.97,Debit,160,1,2023-07-04 16:30:15,2024-11-04 08:11:04,Miami,D000195,138.87.180.254,INTERNET BANKING,Pärnu,C5615,Robert,Wofford,2014-04-20,EE975391756046493259,CURRENT,USD,2014-04-20,EE306677345926335311,Sweden,Europe,Estonia,Europe
TX000111,2023-11-22 16:13:39,1045.22,Debit,73,1,2023-11-17 16:50:08,2024-11-04 08:07:35,Columbus,D000400,77.7.223.184,ATM,Sillamäe,C5615,Robert,Wofford,2014-04-20,EE975391756046493259,CURRENT,USD,2014-04-20,EE299447766758477503,Denmark,Europe,Estonia,Europe
TX000225,2023-01-13 16:44:26,506.24,Debit,64,1,2013-06-03 00:00:00,2024-11-04 08:11:40,Chicago,D000315,136.104.90.223,ATM,Vancouver,C5622,Sarah,Thomas,2013-06-03,EE624121191721329991,SAVINGS,USD,2013-06-03,EE544311683722336618,Germany,Europe,Estonia,Europe
TX001484,2023-06-23 17:38:26,561.58,Debit,23,1,2023-01-13 16:44:26,2024-11-04 08:06:32,Sacramento,D000229,170.154.69.105,INTERNET BANKING,Pärnu,C5622,Sarah,Thomas,2013-06-03,EE624121191721329991,SAVINGS,USD,2013-06-03,EE279291072392396334,Kenya,Africa,Estonia,Europe
TX001843,2023-04-06 16:59:33,878.63,Debit,139,1,2014-03-20 00:00:00,2024-11-04 08:07:05,Columbus,D000636,61.95.76.233,ATM,Viljandi,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,EE688421155488620635,Estonia,Europe,Estonia,Europe
TX002229,2023-06-05 16:24:22,453.09,Debit,97,1,2023-04-06 16:59:33,2024-11-04 08:08:12,San Jose,D000149,81.222.37.186,BRANCH,Helsinki,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,EE658673755308053262,Italy,Europe,Estonia,Europe
TX001021,2023-06-05 17:29:48,309.56,Debit,147,1,2023-06-05 16:24:22,2024-11-04 08:09:17,Charlotte,D000591,6.204.110.7,INTERNET BANKING,Tallinn,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,AU10795344450245602329,Norway,Europe,Estonia,Europe
TX001934,2023-06-20 17:04:02,742.26,Debit,36,1,2023-06-05 17:29:48,2024-11-04 08:10:01,San Diego,D000678,172.111.76.65,INTERNET BANKING,Sillamäe,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,EE524389192291381453,USA,America,Estonia,Europe
TX002325,2023-06-28 17:47:15,541.52,Credit,161,1,2023-06-20 17:04:02,2024-11-04 08:08:36,Indianapolis,D000336,160.65.101.37,BRANCH,Viljandi,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,FI19207854986901919904,USA,America,Estonia,Europe
TX001609,2023-07-27 16:01:41,96.25,Debit,171,1,2023-06-28 17:47:15,2024-11-04 08:06:36,Houston,D000359,27.215.118.94,INTERNET BANKING,Tallinn,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,EE541136557636282553,Saudi Arabia,Asia,Estonia,Europe
TX000248,2023-10-19 16:14:15,492.06,Debit,74,1,2023-07-27 16:01:41,2024-11-04 08:09:56,Fresno,D000411,60.166.231.236,INTERNET BANKING,Tartu,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,EE903400968478996077,Mexico,America,Estonia,Europe
TX001030,2023-10-30 18:58:42,880.04,Debit,29,1,2023-10-19 16:14:15,2024-11-04 08:07:37,Sacramento,D000057,66.255.7.16,ATM,Warsaw,C5673,Kathy,Martin,2014-03-20,EE809689534340451186,SAVINGS,EUR,2014-03-20,EE265026608114059756,Italy,Europe,Estonia,Europe
TX001179,2023-05-29 18:55:01,752.69,Credit,115,1,2013-06-03 00:00:00,2024-11-04 08:09:14,Dallas,D000181,1.98.25.114,ATM,Narva,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,EE351914585730465035,Malaysia,Asia,Estonia,Europe
TX001027,2023-06-26 16:46:41,184.97,Debit,268,1,2023-05-29 18:55:01,2024-11-04 08:11:06,Denver,D000180,141.201.46.191,BRANCH,Prague,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,EE297766604673752799,Estonia,Europe,Estonia,Europe
TX001363,2023-09-05 16:05:58,54.85,Credit,40,1,2023-06-26 16:46:41,2024-11-04 08:09:36,San Francisco,D000287,214.67.148.245,BRANCH,Tartu,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,EE702887689093675333,Myanmar,Asia,Estonia,Europe
TX001346,2023-09-05 17:34:08,388.07,Debit,68,1,2023-09-05 16:05:58,2024-11-04 08:10:37,Seattle,D000422,44.197.126.59,INTERNET BANKING,Tartu,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,ZA01527910338228213264,Australia,Oceania,Estonia,Europe
TX002341,2023-10-23 18:46:51,338.69,Debit,169,1,2023-09-05 17:34:08,2024-11-04 08:06:32,Virginia Beach,D000476,48.89.167.189,BRANCH,Helsinki,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,EE875033440128650720,Indonesia,Asia,Estonia,Europe
TX002084,2023-12-07 16:10:40,720.46,Debit,44,1,2023-10-23 18:46:51,2024-11-04 08:08:35,Tucson,D000280,19.20.13.234,BRANCH,Warsaw,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,EE316167583968429179,USA,America,Estonia,Europe
TX001123,2024-01-01 16:30:58,219.02,Credit,68,1,2023-12-07 16:10:40,2024-11-04 08:09:13,San Diego,D000442,187.223.139.194,INTERNET BANKING,Pärnu,C5692,Victoria,Chidozie,2013-06-03,EE926616299022591973,BUSINESS,USD,2013-06-03,EE424816171510911019,Czech Republic,Europe,Estonia,Europe
TX001063,2023-01-02 16:00:06,68.1,Debit,47,1,2013-01-23 00:00:00,2024-11-04 08:10:15,Milwaukee,D000235,94.227.164.192,ATM,Tartu,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE608852300741554767,Poland,Europe,Estonia,Europe
TX000935,2023-01-19 16:45:16,1022.75,Credit,158,1,2023-01-02 16:00:06,2024-11-04 08:10:47,San Jose,D000294,190.164.160.79,BRANCH,Copenhagen,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE701647047878041438,France,Europe,Estonia,Europe
TX001180,2023-02-14 16:06:36,78.5,Credit,41,1,2023-01-19 16:45:16,2024-11-04 08:11:54,San Jose,D000574,166.41.54.117,BRANCH,Rome,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE879775878560921020,Sweden,Europe,Estonia,Europe
TX000058,2023-03-03 17:37:41,292.56,Credit,61,1,2023-02-14 16:06:36,2024-11-04 08:07:49,Dallas,D000311,198.73.211.114,BRANCH,Kuressaare,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE532270193286248654,Japan,Asia,Estonia,Europe
TX000548,2023-04-10 18:26:56,97.09,Debit,202,4,2023-03-03 17:37:41,2024-11-04 08:06:33,Fort Worth,D000164,221.206.44.63,ATM,Kuressaare,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE126438691062325172,Germany,Europe,Estonia,Europe
TX002001,2023-04-17 16:27:27,3.85,Debit,32,1,2023-04-10 18:26:56,2024-11-04 08:08:51,San Jose,D000058,72.192.101.196,ATM,Kuressaare,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE519991751168783957,United Arab Emirate,Asia,Estonia,Europe
TX001909,2023-06-19 16:59:35,494.66,Debit,110,1,2023-04-17 16:27:27,2024-11-04 08:06:25,Houston,D000500,133.63.96.21,INTERNET BANKING,Warsaw,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE791955945053592227,Spain,Europe,Estonia,Europe
TX000386,2023-07-10 18:16:07,101.04,Debit,160,1,2023-06-19 16:59:35,2024-11-04 08:06:43,San Antonio,D000020,143.212.47.226,ATM,Pärnu,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE361856089346325444,South Korea,Asia,Estonia,Europe
TX001100,2023-08-14 17:18:07,543.47,Debit,122,1,2023-07-10 18:16:07,2024-11-04 08:11:42,Los Angeles,D000388,160.212.125.105,ATM,Narva,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE766235002501013995,Czech Republic,Europe,Estonia,Europe
TX002347,2023-11-20 17:51:05,334.79,Credit,292,1,2023-08-14 17:18:07,2024-11-04 08:08:26,Denver,D000673,6.44.165.160,BRANCH,Viljandi,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE530859814286407796,Japan,Asia,Estonia,Europe
TX001660,2023-12-05 16:01:44,53.79,Credit,137,3,2023-11-20 17:51:05,2024-11-04 08:07:47,Philadelphia,D000199,101.223.82.253,ATM,Houston,C5733,Margaret,Zhdanova,2013-01-23,EE937809520658775216,CURRENT,EUR,2013-01-23,EE466559575115161896,Spain,Europe,Estonia,Europe
TX000713,2023-01-30 16:20:26,498.59,Credit,32,1,2013-01-17 00:00:00,2024-11-04 08:06:58,Oklahoma City,D000604,93.169.212.219,INTERNET BANKING,Warsaw,C5754,Scott,Clark,2013-01-17,EE376629609855283534,BUSINESS,USD,2013-01-17,EE672189053366558848,Malaysia,Asia,Estonia,Europe
TX000527,2023-06-26 16:10:57,345.81,Debit,135,1,2023-01-30 16:20:26,2024-11-04 08:12:14,Raleigh,D000417,191.82.103.198,BRANCH,Jeddah,C5754,Scott,Clark,2013-01-17,EE376629609855283534,BUSINESS,USD,2013-01-17,EE612693218563488845,Malaysia,Asia,Estonia,Europe
TX000847,2023-09-21 16:42:38,224.19,Debit,93,1,2023-06-26 16:10:57,2024-11-04 08:07:34,Houston,D000266,46.150.175.171,ATM,Pärnu,C5754,Scott,Clark,2013-01-17,EE376629609855283534,BUSINESS,USD,2013-01-17,EE472285611854198905,Sweden,Europe,Estonia,Europe
TX001061,2023-11-03 16:31:22,726.61,Debit,277,1,2023-09-21 16:42:38,2024-11-04 08:10:14,Phoenix,D000141,210.228.226.64,ATM,Tartu,C5754,Scott,Clark,2013-01-17,EE376629609855283534,BUSINESS,USD,2013-01-17,EE291901863018384865,Thailand,Asia,Estonia,Europe
TX002175,2023-01-04 17:00:58,16.52,Credit,135,1,2014-05-16 00:00:00,2024-11-04 08:07:28,Boston,D000269,165.35.58.173,INTERNET BANKING,Tartu,C5763,Victoria,Pavlova,2014-05-16,EE126438691062325172,CURRENT,EUR,2014-05-16,EE574310926635308334,Italy,Europe,Estonia,Europe
TX000783,2023-05-01 17:21:46,300.61,Debit,51,1,2023-01-04 17:00:58,2024-11-04 08:11:56,El Paso,D000086,165.35.58.173,INTERNET BANKING,Berlin,C5763,Victoria,Pavlova,2014-05-16,EE126438691062325172,CURRENT,EUR,2014-05-16,EE896932940746744400,Thailand,Asia,Estonia,Europe
TX000870,2023-06-13 16:06:05,267.55,Debit,40,1,2023-05-01 17:21:46,2024-11-04 08:12:03,Charlotte,D000138,170.99.15.217,INTERNET BANKING,Yangon,C5763,Victoria,Pavlova,2014-05-16,EE126438691062325172,CURRENT,EUR,2014-05-16,EE862937687919712066,Australia,Oceania,Estonia,Europe
TX001677,2023-07-10 16:41:50,556.04,Debit,27,1,2023-06-13 16:06:05,2024-11-04 08:07:38,Denver,D000190,43.98.242.106,ATM,Narva,C5763,Victoria,Pavlova,2014-05-16,EE126438691062325172,CURRENT,EUR,2014-05-16,EE538424522572288843,Kenya,Africa,Estonia,Europe
TX002259,2023-10-24 17:28:18,65.01,Credit,67,1,2023-07-10 16:41:50,2024-11-04 08:09:26,Austin,D000697,93.115.61.201,INTERNET BANKING,Singapore,C5763,Victoria,Pavlova,2014-05-16,EE126438691062325172,CURRENT,EUR,2014-05-16,QA77812753459460259722,Estonia,Europe,Estonia,Europe
TX000640,2023-05-01 17:11:47,320.55,Debit,118,1,2013-05-22 00:00:00,2024-11-04 08:08:14,Milwaukee,D000549,199.6.127.153,INTERNET BANKING,Pärnu,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE543058894019983107,Indonesia,Asia,Estonia,Europe
TX002106,2023-05-10 16:35:02,22.62,Debit,102,1,2023-05-01 17:11:47,2024-11-04 08:11:17,Virginia Beach,D000032,197.187.216.106,ATM,Sillamäe,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE978268975674784707,South Korea,Asia,Estonia,Europe
TX002477,2023-06-12 17:30:53,270.39,Debit,104,1,2023-05-10 16:35:02,2024-11-04 08:07:39,Jacksonville,D000214,111.226.226.202,ATM,Pärnu,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE674938102333896533,Denmark,Europe,Estonia,Europe
TX000876,2023-08-01 16:11:52,583.92,Debit,139,1,2023-06-12 17:30:53,2024-11-04 08:06:32,Kansas City,D000429,32.169.88.41,INTERNET BANKING,Helsinki,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE638601429280658148,Kenya,Africa,Estonia,Europe
TX001603,2023-08-02 17:32:29,199.14,Debit,36,1,2023-08-01 16:11:52,2024-11-04 08:10:52,Seattle,D000073,187.199.178.27,BRANCH,Narva,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE953142992883498445,South Africa,Africa,Estonia,Europe
TX002476,2023-12-18 18:11:24,152.0,Debit,63,1,2023-08-02 17:32:29,2024-11-04 08:07:25,Albuquerque,D000177,203.174.215.229,ATM,Helsinki,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE472285611854198905,Czech Republic,Europe,Estonia,Europe
TX002075,2023-12-28 16:46:46,170.96,Debit,69,1,2023-12-18 18:11:24,2024-11-04 08:06:53,Washington,D000644,96.24.89.146,BRANCH,Rakvere,C5792,Hayden,Padovano,2013-05-22,EE233117263382009637,BUSINESS,EUR,2013-05-22,EE939370457242879005,Mexico,America,Estonia,Europe
TX000078,2023-03-13 16:32:12,91.53,Debit,69,1,2014-02-09 00:00:00,2024-11-04 08:11:36,Milwaukee,D000363,94.37.250.128,BRANCH,Tartu,C5825,Patrick,Georg,2014-02-09,EE551459179636321441,SAVINGS,EUR,2014-02-09,EE905615004911587041,South Africa,Africa,Estonia,Europe
TX001771,2023-04-13 17:35:38,1.82,Debit,60,1,2023-03-13 16:32:12,2024-11-04 08:09:18,San Francisco,D000652,146.250.144.172,INTERNET BANKING,Kuressaare,C5825,Patrick,Georg,2014-02-09,EE551459179636321441,SAVINGS,EUR,2014-02-09,EE374208863307232036,Australia,Oceania,Estonia,Europe
TX000584,2023-06-02 16:27:08,514.33,Debit,160,1,2023-04-13 17:35:38,2024-11-04 08:12:17,Philadelphia,D000478,218.54.207.160,BRANCH,Tallinn,C5825,Patrick,Georg,2014-02-09,EE551459179636321441,SAVINGS,EUR,2014-02-09,EE637686108665976349,Qatar,Asia,Estonia,Europe
TX001053,2023-08-24 16:01:40,168.0,Credit,11,1,2023-06-02 16:27:08,2024-11-04 08:12:20,Tucson,D000669,72.128.135.172,BRANCH,Rakvere,C5825,Patrick,Georg,2014-02-09,EE551459179636321441,SAVINGS,EUR,2014-02-09,EE519991751168783957,South Korea,Asia,Estonia,Europe
TX000311,2023-02-09 17:53:59,49.99,Debit,139,1,2013-02-12 00:00:00,2024-11-04 08:08:15,Omaha,D000668,155.140.33.42,ATM,Houston,C5830,Cheryl,Chapman,2013-02-12,EE361728439206049602,SAVINGS,USD,2013-02-12,EE589520206771056789,Sweden,Europe,Estonia,Europe
TX000832,2023-04-24 17:16:27,39.69,Debit,163,1,2023-02-09 17:53:59,2024-11-04 08:07:44,Austin,D000539,219.98.242.240,INTERNET BANKING,Viljandi,C5830,Cheryl,Chapman,2013-02-12,EE361728439206049602,SAVINGS,USD,2013-02-12,EE728072909879342749,Thailand,Asia,Estonia,Europe
TX000914,2023-05-22 16:48:08,254.21,Debit,46,1,2023-04-24 17:16:27,2024-11-04 08:10:50,Phoenix,D000487,137.33.78.168,ATM,Narva,C5830,Cheryl,Chapman,2013-02-12,EE361728439206049602,SAVINGS,USD,2013-02-12,EE202509801460200630,South Africa,Africa,Estonia,Europe
TX001427,2023-05-23 16:29:31,218.19,Debit,185,1,2023-05-22 16:48:08,2024-11-04 08:10:27,Austin,D000626,165.35.58.173,ATM,Sillamäe,C5830,Cheryl,Chapman,2013-02-12,EE361728439206049602,SAVINGS,USD,2013-02-12,EE875109040854672943,Kenya,Africa,Estonia,Europe
TX001136,2023-09-08 17:08:30,297.03,Debit,151,1,2023-05-23 16:29:31,2024-11-04 08:10:10,Austin,D000329,198.39.35.23,INTERNET BANKING,Rakvere,C5830,Cheryl,Chapman,2013-02-12,EE361728439206049602,SAVINGS,USD,2013-02-12,EE208760157258624779,Thailand,Asia,Estonia,Europe
TX001981,2023-10-06 16:14:51,135.43,Debit,92,1,2023-09-08 17:08:30,2024-11-04 08:08:57,San Jose,D000626,120.170.93.69,ATM,Copenhagen,C5830,Cheryl,Chapman,2013-02-12,EE361728439206049602,SAVINGS,USD,2013-02-12,EE778187321619595424,Nigeria,Africa,Estonia,Europe
